1947,7-1-14 0:25,7-1-14 0:57,40.71291224,-74.01020234
550,7-1-14 0:25,7-1-14 0:34,40.72317958,-73.99480012
678,7-1-14 0:25,7-1-14 0:36,40.75968085,-73.97031366
393,7-1-14 0:25,7-1-14 0:31,40.73047747,-73.99906065
641,7-1-14 0:25,7-1-14 0:36,40.76340613,-73.97722479
684,7-1-14 0:25,7-1-14 0:36,40.76915505,-73.98191841
1139,7-1-14 0:25,7-1-14 0:44,40.72679454,-73.99695094
347,7-1-14 0:25,7-1-14 0:31,40.73038599,-74.00214988
610,7-1-14 0:26,7-1-14 0:36,40.73704984,-73.99009296
796,7-1-14 0:26,7-1-14 0:39,40.71044554,-73.96525063
450,7-1-14 0:26,7-1-14 0:33,40.73535398,-74.00483091
365,7-1-14 0:26,7-1-14 0:32,40.70823502,-74.00530063
1021,7-1-14 0:26,7-1-14 0:43,40.71893904,-73.99266288
1394,7-1-14 0:26,7-1-14 0:49,40.75320159,-73.9779874
579,7-1-14 0:26,7-1-14 0:36,40.71117444,-73.99682619
310,7-1-14 0:26,7-1-14 0:31,40.7262807,-73.98978041
1249,7-1-14 0:26,7-1-14 0:47,40.710451,-73.960876
737,7-1-14 0:27,7-1-14 0:39,40.71044554,-73.96525063
802,7-1-14 0:27,7-1-14 0:40,40.739445,-73.976806
1242,7-1-14 0:27,7-1-14 0:48,40.72229346,-73.99147535
253,7-1-14 0:27,7-1-14 0:32,40.74444921,-73.98303529
254,7-1-14 0:28,7-1-14 0:32,40.72165481,-74.00234737
1413,7-1-14 0:28,7-1-14 0:52,40.75797322,-73.96603308
783,7-1-14 0:29,7-1-14 0:42,40.7381765,-73.97738662
940,7-1-14 0:31,7-1-14 0:46,40.72317958,-73.99480012
302,7-1-14 0:31,7-1-14 0:36,40.751396,-74.005226
565,7-1-14 0:31,7-1-14 0:40,40.75640548,-73.9900262
290,7-1-14 0:31,7-1-14 0:36,40.72490985,-74.00154702
900,7-1-14 0:31,7-1-14 0:46,40.73524276,-73.98758561
634,7-1-14 0:32,7-1-14 0:42,40.739323,-74.008119
917,7-1-14 0:32,7-1-14 0:48,40.72110063,-73.9919254
396,7-1-14 0:32,7-1-14 0:39,40.7037992,-74.00838676
363,7-1-14 0:33,7-1-14 0:39,40.74147286,-73.98320928
708,7-1-14 0:33,7-1-14 0:45,40.75172632,-73.98753523
1136,7-1-14 0:33,7-1-14 0:52,40.73524276,-73.98758561
187,7-1-14 0:34,7-1-14 0:37,40.74173969,-73.99415556
599,7-1-14 0:34,7-1-14 0:44,40.75255434,-73.97282625
2378,7-1-14 0:35,7-1-14 1:14,40.7403432,-73.98955109
868,7-1-14 0:35,7-1-14 0:49,40.76030096,-73.99884222
1827,7-1-14 0:35,7-1-14 1:05,40.75466591,-73.99138152
699,7-1-14 0:35,7-1-14 0:47,40.71602118,-73.99974372
518,7-1-14 0:35,7-1-14 0:44,40.7284186,-73.98713956
508,7-1-14 0:35,7-1-14 0:44,40.7284186,-73.98713956
502,7-1-14 0:35,7-1-14 0:44,40.70277159,-73.99383605
1671,7-1-14 0:35,7-1-14 1:03,40.76019252,-73.9912551
491,7-1-14 0:35,7-1-14 0:44,40.75320159,-73.9779874
2255,7-1-14 0:36,7-1-14 1:14,40.73224119,-74.00026394
1058,7-1-14 0:36,7-1-14 0:54,40.75044999,-73.99481051
861,7-1-14 0:36,7-1-14 0:51,40.73223272,-73.98889957
814,7-1-14 0:36,7-1-14 0:50,40.7262807,-73.98978041
825,7-1-14 0:36,7-1-14 0:50,40.68926942,-73.98912867
1674,7-1-14 0:37,7-1-14 1:05,40.73291553,-74.00711384
333,7-1-14 0:37,7-1-14 0:42,40.74395411,-73.99144871
2847,7-1-14 0:37,7-1-14 1:24,40.728145,-73.990214
410,7-1-14 0:37,7-1-14 0:44,40.71893904,-73.99266288
744,7-1-14 0:38,7-1-14 0:50,40.7172274,-73.98802084
984,7-1-14 0:38,7-1-14 0:54,40.74195138,-74.00803013
1554,7-1-14 0:38,7-1-14 1:04,40.68034242,-73.95576894
1152,7-1-14 0:38,7-1-14 0:57,40.76727216,-73.99392888
250,7-1-14 0:39,7-1-14 0:43,40.76019252,-73.9912551
225,7-1-14 0:39,7-1-14 0:43,40.71534825,-73.96024116
771,7-1-14 0:39,7-1-14 0:52,40.74238787,-73.99726235
1601,7-1-14 0:39,7-1-14 1:06,40.71450451,-74.00562789
459,7-1-14 0:39,7-1-14 0:47,40.752141,-73.979782
729,7-1-14 0:40,7-1-14 0:52,40.73652889,-74.00618026
462,7-1-14 0:40,7-1-14 0:47,40.72043411,-74.01020609
1801,7-1-14 0:40,7-1-14 1:10,40.71450451,-74.00562789
545,7-1-14 0:40,7-1-14 0:49,40.7652654,-73.98192338
713,7-1-14 0:40,7-1-14 0:52,40.73652889,-74.00618026
728,7-1-14 0:40,7-1-14 0:52,40.751551,-73.993934
250,7-1-14 0:41,7-1-14 0:45,40.7405826,-74.00550867
487,7-1-14 0:41,7-1-14 0:49,40.74901271,-73.98848395
882,7-1-14 0:41,7-1-14 0:56,40.694528,-73.958089
239,7-1-14 0:41,7-1-14 0:45,40.7405826,-74.00550867
2454,7-1-14 0:41,7-1-14 1:22,40.7454973,-74.00197139
689,7-1-14 0:41,7-1-14 0:53,40.724399,-74.004704
3804,7-1-14 0:42,7-1-14 1:45,40.70037867,-73.99548059
531,7-1-14 0:42,7-1-14 0:50,40.694528,-73.958089
701,7-1-14 0:42,7-1-14 0:53,40.7405826,-74.00550867
165,7-1-14 0:42,7-1-14 0:45,40.749156,-73.9916
325,7-1-14 0:42,7-1-14 0:47,40.71748752,-74.0104554
625,7-1-14 0:42,7-1-14 0:52,40.76341379,-73.99667444
506,7-1-14 0:42,7-1-14 0:51,40.71748752,-74.0104554
758,7-1-14 0:43,7-1-14 0:55,40.71413089,-73.9970468
417,7-1-14 0:43,7-1-14 0:50,40.7405826,-74.00550867
1504,7-1-14 0:43,7-1-14 1:08,40.73047309,-73.98672378
449,7-1-14 0:43,7-1-14 0:50,40.713126,-73.984844
1530,7-1-14 0:43,7-1-14 1:09,40.76461837,-73.98789473
1309,7-1-14 0:44,7-1-14 1:05,40.69839895,-73.98068914
437,7-1-14 0:44,7-1-14 0:51,40.76064679,-73.98442659
219,7-1-14 0:44,7-1-14 0:48,40.7037992,-74.00838676
442,7-1-14 0:44,7-1-14 0:51,40.7403432,-73.98955109
543,7-1-14 0:45,7-1-14 0:54,40.72229346,-73.99147535
285,7-1-14 0:45,7-1-14 0:50,40.76227205,-73.98788205
331,7-1-14 0:45,7-1-14 0:51,40.71625008,-74.0091059
426,7-1-14 0:46,7-1-14 0:53,40.7457121,-73.98194829
405,7-1-14 0:46,7-1-14 0:53,40.7457121,-73.98194829
1339,7-1-14 0:46,7-1-14 1:08,40.722055,-73.989111
498,7-1-14 0:47,7-1-14 0:55,40.71173107,-73.99193043
1142,7-1-14 0:48,7-1-14 1:07,40.73331967,-73.99510132
1457,7-1-14 0:48,7-1-14 1:12,40.72228087,-73.97668709
3046,7-1-14 0:48,7-1-14 1:39,40.70569254,-74.01677685
1711,7-1-14 0:48,7-1-14 1:17,40.746745,-74.007756
482,7-1-14 0:49,7-1-14 0:57,40.71893904,-73.99266288
382,7-1-14 0:49,7-1-14 0:55,40.72043411,-74.01020609
463,7-1-14 0:49,7-1-14 0:56,40.7403432,-73.98955109
549,7-1-14 0:49,7-1-14 0:58,40.76019252,-73.9912551
1413,7-1-14 0:49,7-1-14 1:13,40.76227205,-73.98788205
424,7-1-14 0:50,7-1-14 0:57,40.72917025,-73.99810231
447,7-1-14 0:51,7-1-14 0:58,40.73038599,-74.00214988
636,7-1-14 0:51,7-1-14 1:02,40.74144387,-73.97536082
1189,7-1-14 0:51,7-1-14 1:11,40.70569254,-74.01677685
1201,7-1-14 0:51,7-1-14 1:11,40.70569254,-74.01677685
902,7-1-14 0:51,7-1-14 1:06,40.75172632,-73.98753523
119,7-1-14 0:52,7-1-14 0:54,40.70955958,-74.00653609
1089,7-1-14 0:53,7-1-14 1:11,40.70531194,-73.97100056
970,7-1-14 0:54,7-1-14 1:10,40.74315566,-73.97434726
230,7-1-14 0:54,7-1-14 0:58,40.76340613,-73.97722479
1175,7-1-14 0:55,7-1-14 1:14,40.73038599,-74.00214988
367,7-1-14 0:55,7-1-14 1:01,40.73401143,-74.00293877
332,7-1-14 0:55,7-1-14 1:01,40.73224119,-74.00026394
638,7-1-14 0:56,7-1-14 1:06,40.75255434,-73.97282625
763,7-1-14 0:56,7-1-14 1:09,40.72779126,-73.98564945
455,7-1-14 0:57,7-1-14 1:05,40.76695317,-73.98169333
935,7-1-14 0:58,7-1-14 1:13,40.72679454,-73.99695094
289,7-1-14 0:58,7-1-14 1:03,40.72467721,-73.98783413
1071,7-1-14 0:59,7-1-14 1:17,40.74144387,-73.97536082
204,7-1-14 0:59,7-1-14 1:02,40.7652654,-73.98192338
1050,7-1-14 1:00,7-1-14 1:17,40.7361967,-74.00859207
1247,7-1-14 1:00,7-1-14 1:20,40.73492695,-73.99200509
1309,7-1-14 1:00,7-1-14 1:22,40.7403432,-73.98955109
1378,7-1-14 1:01,7-1-14 1:24,40.75323098,-73.97032517
1634,7-1-14 1:01,7-1-14 1:28,40.69165183,-73.9999786
532,7-1-14 1:01,7-1-14 1:10,40.71117416,-74.00016545
1212,7-1-14 1:01,7-1-14 1:21,40.72217444,-73.98368779
1227,7-1-14 1:02,7-1-14 1:22,40.735238,-74.000271
1195,7-1-14 1:02,7-1-14 1:22,40.74290902,-73.97706058
1278,7-1-14 1:03,7-1-14 1:24,40.75466591,-73.99138152
477,7-1-14 1:03,7-1-14 1:11,40.752416,-73.97837
600,7-1-14 1:03,7-1-14 1:13,40.74144387,-73.97536082
1960,7-1-14 1:04,7-1-14 1:36,40.73704984,-73.99009296
1016,7-1-14 1:04,7-1-14 1:21,40.73492695,-73.99200509
1043,7-1-14 1:04,7-1-14 1:21,40.73492695,-73.99200509
1673,7-1-14 1:04,7-1-14 1:32,40.70463334,-74.01361706
407,7-1-14 1:04,7-1-14 1:11,40.75320159,-73.9779874
475,7-1-14 1:05,7-1-14 1:12,40.71911552,-74.00666661
455,7-1-14 1:05,7-1-14 1:13,40.72521311,-73.97768752
298,7-1-14 1:05,7-1-14 1:10,40.72229346,-73.99147535
394,7-1-14 1:05,7-1-14 1:12,40.728145,-73.990214
335,7-1-14 1:06,7-1-14 1:12,40.74177603,-74.00149746
1160,7-1-14 1:06,7-1-14 1:26,40.7218158,-73.99720307
1007,7-1-14 1:06,7-1-14 1:23,40.72456089,-73.99565293
910,7-1-14 1:07,7-1-14 1:22,40.75466591,-73.99138152
396,7-1-14 1:07,7-1-14 1:13,40.72938685,-73.97772429
618,7-1-14 1:07,7-1-14 1:17,40.7361967,-74.00859207
803,7-1-14 1:08,7-1-14 1:21,40.72229346,-73.99147535
928,7-1-14 1:08,7-1-14 1:23,40.72456089,-73.99565293
215,7-1-14 1:08,7-1-14 1:12,40.73535398,-74.00483091
830,7-1-14 1:09,7-1-14 1:23,40.72229346,-73.99147535
231,7-1-14 1:10,7-1-14 1:13,40.73221853,-73.98165557
1217,7-1-14 1:10,7-1-14 1:30,40.74765947,-73.98490707
456,7-1-14 1:10,7-1-14 1:18,40.73587678,-73.98205027
1035,7-1-14 1:10,7-1-14 1:28,40.744219,-73.97121214
573,7-1-14 1:11,7-1-14 1:20,40.76064679,-73.98442659
885,7-1-14 1:11,7-1-14 1:26,40.744219,-73.97121214
326,7-1-14 1:11,7-1-14 1:16,40.71427487,-73.98990025
240,7-1-14 1:11,7-1-14 1:15,40.73726186,-73.99238967
951,7-1-14 1:11,7-1-14 1:27,40.75849116,-73.95920622
1010,7-1-14 1:12,7-1-14 1:28,40.7361967,-74.00859207
329,7-1-14 1:12,7-1-14 1:17,40.75019995,-73.99093085
2311,7-1-14 1:12,7-1-14 1:50,40.72217444,-73.98368779
158,7-1-14 1:12,7-1-14 1:15,40.70255088,-73.98940236
820,7-1-14 1:13,7-1-14 1:26,40.75172632,-73.98753523
803,7-1-14 1:13,7-1-14 1:26,40.76095756,-73.96724467
1291,7-1-14 1:16,7-1-14 1:37,40.75066386,-74.00176802
655,7-1-14 1:16,7-1-14 1:27,40.70905623,-74.01043382
595,7-1-14 1:16,7-1-14 1:26,40.73038599,-74.00214988
387,7-1-14 1:17,7-1-14 1:23,40.696192,-73.991218
2802,7-1-14 1:17,7-1-14 2:04,40.71542197,-74.01121978
505,7-1-14 1:19,7-1-14 1:27,40.68650065,-73.96563307
1584,7-1-14 1:19,7-1-14 1:45,40.73221853,-73.98165557
135,7-1-14 1:19,7-1-14 1:21,40.71625008,-74.0091059
512,7-1-14 1:19,7-1-14 1:28,40.73291553,-74.00711384
330,7-1-14 1:19,7-1-14 1:25,40.71269042,-73.98776323
1371,7-1-14 1:19,7-1-14 1:42,40.74334935,-74.00681753
286,7-1-14 1:20,7-1-14 1:24,40.73524276,-73.98758561
1603,7-1-14 1:20,7-1-14 1:46,40.74345335,-74.00004031
238,7-1-14 1:20,7-1-14 1:24,40.71534825,-73.96024116
1660,7-1-14 1:21,7-1-14 1:48,40.73401143,-74.00293877
596,7-1-14 1:22,7-1-14 1:31,40.74147286,-73.98320928
610,7-1-14 1:25,7-1-14 1:35,40.76064679,-73.98442659
496,7-1-14 1:25,7-1-14 1:33,40.72110063,-73.9919254
514,7-1-14 1:25,7-1-14 1:33,40.7568001,-73.98291153
394,7-1-14 1:25,7-1-14 1:32,40.72953837,-73.98426726
401,7-1-14 1:25,7-1-14 1:32,40.728145,-73.990214
1887,7-1-14 1:26,7-1-14 1:57,40.74345335,-74.00004031
454,7-1-14 1:26,7-1-14 1:34,40.75044999,-73.99481051
706,7-1-14 1:27,7-1-14 1:39,40.7262807,-73.98978041
521,7-1-14 1:28,7-1-14 1:36,40.68317813,-73.9659641
177,7-1-14 1:28,7-1-14 1:31,40.69028437,-73.98707105
268,7-1-14 1:28,7-1-14 1:33,40.72938685,-73.97772429
851,7-1-14 1:28,7-1-14 1:42,40.72043411,-74.01020609
489,7-1-14 1:29,7-1-14 1:37,40.76695317,-73.98169333
596,7-1-14 1:29,7-1-14 1:39,40.73901691,-74.00263761
391,7-1-14 1:30,7-1-14 1:37,40.72317958,-73.99480012
473,7-1-14 1:30,7-1-14 1:38,40.722055,-73.989111
1108,7-1-14 1:30,7-1-14 1:49,40.75066386,-74.00176802
1390,7-1-14 1:31,7-1-14 1:54,40.76009437,-73.99461843
1579,7-1-14 1:31,7-1-14 1:58,40.75828065,-73.97069431
688,7-1-14 1:32,7-1-14 1:43,40.746647,-73.993915
1345,7-1-14 1:32,7-1-14 1:54,40.73047309,-73.98672378
382,7-1-14 1:33,7-1-14 1:39,40.73047747,-73.99906065
868,7-1-14 1:33,7-1-14 1:48,40.74444921,-73.98303529
865,7-1-14 1:34,7-1-14 1:48,40.739323,-74.008119
835,7-1-14 1:34,7-1-14 1:48,40.735238,-74.000271
195,7-1-14 1:36,7-1-14 1:40,40.74177603,-74.00149746
205,7-1-14 1:37,7-1-14 1:40,40.76915505,-73.98191841
322,7-1-14 1:37,7-1-14 1:42,40.73401143,-74.00293877
321,7-1-14 1:38,7-1-14 1:43,40.73401143,-74.00293877
96,7-1-14 1:38,7-1-14 1:39,40.68539567,-73.97431458
993,7-1-14 1:39,7-1-14 1:56,40.76009437,-73.99461843
437,7-1-14 1:39,7-1-14 1:47,40.73401143,-74.00293877
410,7-1-14 1:39,7-1-14 1:46,40.73401143,-74.00293877
1371,7-1-14 1:40,7-1-14 2:03,40.74487634,-73.99529885
195,7-1-14 1:41,7-1-14 1:44,40.7546011,-73.97187886
405,7-1-14 1:41,7-1-14 1:48,40.72779126,-73.98564945
595,7-1-14 1:41,7-1-14 1:51,40.72955361,-73.98057249
481,7-1-14 1:42,7-1-14 1:50,40.74147286,-73.98320928
304,7-1-14 1:42,7-1-14 1:47,40.72779126,-73.98564945
774,7-1-14 1:42,7-1-14 1:55,40.76009437,-73.99461843
333,7-1-14 1:43,7-1-14 1:48,40.722055,-73.989111
1036,7-1-14 1:43,7-1-14 2:01,40.752416,-73.97837
712,7-1-14 1:44,7-1-14 1:55,40.76009437,-73.99461843
274,7-1-14 1:45,7-1-14 1:49,40.75323098,-73.97032517
665,7-1-14 1:45,7-1-14 1:56,40.75455731,-73.96592976
675,7-1-14 1:45,7-1-14 1:57,40.72019576,-73.98997825
219,7-1-14 1:47,7-1-14 1:51,40.74854862,-73.98808416
624,7-1-14 1:48,7-1-14 1:58,40.74147286,-73.98320928
358,7-1-14 1:48,7-1-14 1:54,40.73781509,-73.99994661
387,7-1-14 1:48,7-1-14 1:55,40.7284186,-73.98713956
513,7-1-14 1:49,7-1-14 1:57,40.711512,-74.015756
341,7-1-14 1:49,7-1-14 1:55,40.71893904,-73.99266288
2171,7-1-14 1:50,7-1-14 2:26,40.72955361,-73.98057249
104,7-1-14 1:50,7-1-14 1:51,40.7014851,-73.98656928
299,7-1-14 1:50,7-1-14 1:55,40.73224119,-74.00026394
681,7-1-14 1:50,7-1-14 2:02,40.69760127,-73.99344559
974,7-1-14 1:51,7-1-14 2:07,40.7643971,-73.97371465
766,7-1-14 1:51,7-1-14 2:04,40.7158155,-73.99422366
2126,7-1-14 1:51,7-1-14 2:27,40.72955361,-73.98057249
235,7-1-14 1:53,7-1-14 1:57,40.75640548,-73.9900262
1626,7-1-14 1:54,7-1-14 2:22,40.70905623,-74.01043382
